pomId,groupId,artifactId,scope,
[inherited]:apacheds-interceptors-event:bundle:[inherited],org.apache.directory.api,api-ldap-model,null,
[inherited]:apacheds-interceptors-authn:bundle:[inherited],org.apache.directory.junit,junit-addons,test,
[inherited]:apacheds-interceptors-authn:bundle:[inherited],${project.groupId},apacheds-i18n,null,
[inherited]:apacheds-interceptors-authn:bundle:[inherited],${project.groupId},apacheds-core-api,null,
[inherited]:apacheds-interceptors-authn:bundle:[inherited],${project.groupId},apacheds-core-shared,null,
[inherited]:apacheds-interceptors-authn:bundle:[inherited],commons-collections,commons-collections,null,
[inherited]:apacheds-interceptors-authn:bundle:[inherited],commons-lang,commons-lang,null,
[inherited]:apacheds-interceptors-authn:bundle:[inherited],org.apache.directory.api,api-ldap-client-api,null,
[inherited]:apacheds-interceptors-authn:bundle:[inherited],org.apache.directory.api,api-ldap-extras-codec,null,
[inherited]:apacheds-interceptors-authn:bundle:[inherited],org.apache.directory.api,api-ldap-extras-codec-api,null,
[inherited]:apacheds-interceptors-authn:bundle:[inherited],org.apache.directory.api,api-ldap-model,null,
[inherited]:apacheds-interceptors-authn:bundle:[inherited],org.apache.directory.api,api-ldap-schema-data,null,
[inherited]:apacheds-interceptors-authn:bundle:[inherited],org.apache.directory.api,api-util,null,
[inherited]:apacheds-interceptors-authn:bundle:[inherited],org.apache.mina,mina-core,null,
net.sourceforge.cssparser:cssparser:jar:0.9.20,org.w3c.css,sac,null,
net.sourceforge.cssparser:cssparser:jar:0.9.20,junit,junit,test,
io.ous:jtoml:jar:2.0.0,junit,junit,test,
io.ous:jtoml:jar:2.0.0,org.codehaus.jackson,jackson-mapper-asl,test,
[inherited]:netty-transport-native-kqueue:jar:[inherited],io.netty,netty-common,null,
[inherited]:netty-transport-native-kqueue:jar:[inherited],io.netty,netty-buffer,null,
[inherited]:netty-transport-native-kqueue:jar:[inherited],io.netty,netty-transport,null,
[inherited]:netty-transport-native-kqueue:jar:[inherited],io.netty,netty-transport-native-unix-common,null,
[inherited]:netty-transport-native-kqueue:jar:[inherited],io.netty,netty-testsuite,test,
[inherited]:netty-transport-native-kqueue:jar:[inherited],io.netty,netty-transport-native-unix-common-tests,test,
[inherited]:netty-transport-native-kqueue:jar:[inherited],${project.groupId},${tcnative.artifactId},test,
[inherited]:netty-transport-native-unix-common:jar:[inherited],io.netty,netty-jni-util,null,
[inherited]:netty-transport-native-unix-common:jar:[inherited],io.netty,netty-common,null,
[inherited]:netty-transport-native-unix-common:jar:[inherited],io.netty,netty-buffer,null,
[inherited]:netty-transport-native-unix-common:jar:[inherited],io.netty,netty-transport,null,
[inherited]:jetty-util:jar:[inherited],javax.servlet,javax.servlet-api,provided,
[inherited]:jetty-util:jar:[inherited],org.eclipse.jetty.toolchain,jetty-perf-helper,test,
[inherited]:jetty-util:jar:[inherited],org.eclipse.jetty.toolchain,jetty-test-helper,test,
[inherited]:jetty-util:jar:[inherited],org.slf4j,slf4j-api,provided,
[inherited]:jetty-util:jar:[inherited],org.slf4j,slf4j-jdk14,test,
[inherited]:netty-buffer:jar:[inherited],${project.groupId},netty-common,null,
[inherited]:netty-buffer:jar:[inherited],org.mockito,mockito-core,null,
[inherited]:httpcore-nio:jar:[inherited],org.apache.httpcomponents,httpcore,compile,
[inherited]:httpcore-nio:jar:[inherited],junit,junit,test,
[inherited]:httpcore-nio:jar:[inherited],org.mockito,mockito-core,test,
[inherited]:httpcore-nio:jar:[inherited],commons-logging,commons-logging,test,
com.nimbusds:nimbus-jose-jwt:jar:8.2.1,com.github.stephenc.jcip,jcip-annotations,null,
com.nimbusds:nimbus-jose-jwt:jar:8.2.1,net.minidev,json-smart,null,
com.nimbusds:nimbus-jose-jwt:jar:8.2.1,org.bouncycastle,bcprov-jdk15on,null,
com.nimbusds:nimbus-jose-jwt:jar:8.2.1,org.bouncycastle,bcpkix-jdk15on,null,
com.nimbusds:nimbus-jose-jwt:jar:8.2.1,org.bitbucket.b_c,jose4j,test,
com.nimbusds:nimbus-jose-jwt:jar:8.2.1,net.jadler,jadler-all,test,
com.nimbusds:nimbus-jose-jwt:jar:8.2.1,junit,junit,test,
com.nimbusds:nimbus-jose-jwt:jar:8.2.1,com.google.crypto.tink,tink,null,
commons-io:commons-io:jar:2.7,org.junit.jupiter,junit-jupiter,test,
commons-io:commons-io:jar:2.7,org.junit-pioneer,junit-pioneer,test,
commons-io:commons-io:jar:2.7,org.mockito,mockito-core,test,
commons-io:commons-io:jar:2.7,com.google.jimfs,jimfs,test,
commons-io:commons-io:jar:2.7,org.apache.commons,commons-lang3,test,
[inherited]:netty-resolver:jar:[inherited],${project.groupId},netty-common,null,
[inherited]:netty-resolver:jar:[inherited],org.mockito,mockito-core,null,
[inherited]:netty-transport:jar:[inherited],${project.groupId},netty-common,null,
[inherited]:netty-transport:jar:[inherited],${project.groupId},netty-buffer,null,
[inherited]:netty-transport:jar:[inherited],${project.groupId},netty-resolver,null,
[inherited]:netty-transport:jar:[inherited],org.mockito,mockito-core,null,
[inherited]:guava:bundle:[inherited],com.google.code.findbugs,jsr305,null,
[inherited]:guava:bundle:[inherited],com.google.errorprone,error_prone_annotations,null,
[inherited]:guava:bundle:[inherited],com.google.j2objc,j2objc-annotations,null,
[inherited]:guava:bundle:[inherited],org.codehaus.mojo,animal-sniffer-annotations,null,
[inherited]:resteasy-jdk-http:jar:[inherited],org.jboss.resteasy,resteasy-jaxrs,null,
[inherited]:resteasy-jdk-http:jar:[inherited],junit,junit,provided,
[inherited]:resteasy-jdk-http:jar:[inherited],org.jboss.spec.javax.servlet,jboss-servlet-api_3.1_spec,test,
[inherited]:resteasy-jdk-http:jar:[inherited],org.jboss.spec.javax.annotation,jboss-annotations-api_1.2_spec,null,
[inherited]:resteasy-jdk-http:jar:[inherited],org.jboss.logging,jboss-logging,null,
[inherited]:resteasy-jdk-http:jar:[inherited],org.jboss.logging,jboss-logging-annotations,provided,
[inherited]:resteasy-jdk-http:jar:[inherited],org.jboss.logging,jboss-logging-processor,provided,
[inherited]:jersey-hk2:jar:[inherited],org.glassfish.jersey.core,jersey-common,null,
[inherited]:jersey-hk2:jar:[inherited],org.glassfish.hk2,hk2-locator,null,
[inherited]:jersey-hk2:jar:[inherited],org.javassist,javassist,null,
[inherited]:jersey-hk2:jar:[inherited],junit,junit,test,
[inherited]:jersey-hk2:jar:[inherited],org.hamcrest,hamcrest-library,test,
[inherited]:guava-testlib:jar:[inherited],com.google.code.findbugs,jsr305,null,
[inherited]:guava-testlib:jar:[inherited],org.checkerframework,checker-qual,null,
[inherited]:guava-testlib:jar:[inherited],com.google.errorprone,error_prone_annotations,null,
[inherited]:guava-testlib:jar:[inherited],com.google.j2objc,j2objc-annotations,null,
[inherited]:guava-testlib:jar:[inherited],${project.groupId},guava,null,
[inherited]:guava-testlib:jar:[inherited],junit,junit,compile,
[inherited]:guava-testlib:jar:[inherited],com.google.truth,truth,test,
org.codehaus.groovy:groovy-jsr223:jar:2.4.1,org.codehaus.groovy,groovy,compile,
[inherited]:shrinkwrap-spi:jar:[inherited],org.jboss.shrinkwrap,shrinkwrap-api,null,
org.specs2:specs2-scalaz-core_2.9.2:jar:6.0.1,org.scala-lang,scala-library,compile,
org.scala-lang.modules:scala-parser-combinators_2.11:bundle:1.0.3,org.scala-lang,scala-library,null,
org.scala-lang.modules:scala-parser-combinators_2.11:bundle:1.0.3,junit,junit,test,
org.scala-lang.modules:scala-parser-combinators_2.11:bundle:1.0.3,com.novocode,junit-interface,test,
[inherited]:refcodes-io:jar:0.2.0,org.refcodes,refcodes-data,null,
[inherited]:refcodes-io:jar:0.2.0,org.refcodes,refcodes-runtime,null,
[inherited]:refcodes-io:jar:0.2.0,org.refcodes,refcodes-textual,null,
[inherited]:jansi:jar:[inherited],junit,junit,test,
[inherited]:json-unit:bundle:[inherited],net.javacrumbs.json-unit,json-unit-core,null,
com.fasterxml.jackson.dataformat:jackson-dataformat-xml:bundle:2.9.4,com.fasterxml.jackson.core,jackson-core,null,
com.fasterxml.jackson.dataformat:jackson-dataformat-xml:bundle:2.9.4,com.fasterxml.jackson.core,jackson-annotations,null,
com.fasterxml.jackson.dataformat:jackson-dataformat-xml:bundle:2.9.4,com.fasterxml.jackson.core,jackson-databind,null,
com.fasterxml.jackson.dataformat:jackson-dataformat-xml:bundle:2.9.4,com.fasterxml.jackson.module,jackson-module-jaxb-annotations,null,
com.fasterxml.jackson.dataformat:jackson-dataformat-xml:bundle:2.9.4,javax.xml.stream,stax-api,provided,
com.fasterxml.jackson.dataformat:jackson-dataformat-xml:bundle:2.9.4,org.codehaus.woodstox,stax2-api,null,
com.fasterxml.jackson.dataformat:jackson-dataformat-xml:bundle:2.9.4,com.fasterxml.woodstox,woodstox-core,null,
com.fasterxml.jackson.dataformat:jackson-dataformat-xml:bundle:2.9.4,junit,junit,test,
[inherited]:maven-repository-metadata:jar:[inherited],org.codehaus.plexus,plexus-utils,null,
[inherited]:maven-aether-provider:jar:[inherited],org.apache.maven,maven-model,null,
[inherited]:maven-aether-provider:jar:[inherited],org.apache.maven,maven-model-builder,null,
[inherited]:maven-aether-provider:jar:[inherited],org.apache.maven,maven-repository-metadata,null,
[inherited]:maven-aether-provider:jar:[inherited],org.sonatype.aether,aether-api,null,
[inherited]:maven-aether-provider:jar:[inherited],org.sonatype.aether,aether-spi,null,
[inherited]:maven-aether-provider:jar:[inherited],org.sonatype.aether,aether-util,null,
[inherited]:maven-aether-provider:jar:[inherited],org.sonatype.aether,aether-impl,null,
[inherited]:maven-aether-provider:jar:[inherited],org.codehaus.plexus,plexus-component-annotations,null,
[inherited]:maven-aether-provider:jar:[inherited],org.codehaus.plexus,plexus-utils,null,
org.scalacheck:scalacheck_2.9.2:jar:1.9,org.scala-lang,scala-library,compile,
org.scalacheck:scalacheck_2.9.2:jar:1.9,org.scala-tools.testing,test-interface,compile,
[inherited]:plexus-archiver:jar:2.8.1,org.codehaus.plexus,plexus-container-default,provided,
[inherited]:plexus-archiver:jar:2.8.1,org.codehaus.plexus,plexus-utils,null,
[inherited]:plexus-archiver:jar:2.8.1,org.codehaus.plexus,plexus-io,null,
[inherited]:plexus-archiver:jar:2.8.1,org.apache.commons,commons-compress,null,
[inherited]:plexus-archiver:jar:2.8.1,junit,junit,test,
[inherited]:plexus-archiver:jar:2.8.1,com.google.code.findbugs,jsr305,provided,
org.jetbrains.kotlin:kotlin-stdlib-common:jar:1.4.10,org.jetbrains.kotlin,kotlin-test-common,test,
org.jetbrains.kotlin:kotlin-stdlib-common:jar:1.4.10,org.jetbrains.kotlin,kotlin-test-annotations-common,test,
org.fusesource.hawtbuf:hawtbuf:bundle:1.9,commons-logging,commons-logging,null,
org.fusesource.hawtbuf:hawtbuf:bundle:1.9,junit,junit,test,
org.fusesource.hawtbuf:hawtbuf:bundle:1.9,log4j,log4j,test,
com.fasterxml.jackson.core:jackson-annotations:bundle:2.12.5,junit,junit,test,
org.jetbrains.kotlin:kotlin-stdlib:jar:1.4.10,org.jetbrains.kotlin,kotlin-stdlib-common,compile,
org.jetbrains.kotlin:kotlin-stdlib:jar:1.4.10,org.jetbrains,annotations,compile,
org.jetbrains.kotlin:kotlin-stdlib:jar:1.4.10,org.jetbrains.kotlin,kotlin-test-junit,test,
org.jetbrains.kotlin:kotlin-stdlib:jar:1.4.10,org.jetbrains.kotlin,kotlin-coroutines-experimental-compat,test,
org.codehaus.jackson:jackson-mapper-asl:jar:1.9.2,org.codehaus.jackson,jackson-core-asl,null,
[inherited]:maven-plugin-api:jar:[inherited],org.apache.maven,maven-model,null,
[inherited]:maven-plugin-api:jar:[inherited],org.apache.maven,maven-artifact,null,
[inherited]:maven-plugin-api:jar:[inherited],org.sonatype.sisu,sisu-inject-plexus,null,
[inherited]:maven-settings-builder:jar:[inherited],org.codehaus.plexus,plexus-utils,null,
[inherited]:maven-settings-builder:jar:[inherited],org.codehaus.plexus,plexus-interpolation,null,
[inherited]:maven-settings-builder:jar:[inherited],org.codehaus.plexus,plexus-component-annotations,null,
[inherited]:maven-settings-builder:jar:[inherited],org.apache.maven,maven-settings,null,
[inherited]:maven-settings-builder:jar:[inherited],org.sonatype.plexus,plexus-sec-dispatcher,null,
org.scala-lang:scala-compiler:jar:2.11.5,org.scala-lang,scala-library,null,
org.scala-lang:scala-compiler:jar:2.11.5,org.scala-lang,scala-reflect,null,
org.scala-lang:scala-compiler:jar:2.11.5,org.scala-lang.modules,scala-xml_2.11,null,
org.scala-lang:scala-compiler:jar:2.11.5,org.scala-lang.modules,scala-parser-combinators_2.11,null,
org.scala-lang:scala-compiler:jar:2.11.5,jline,jline,null,
[inherited]:spring-boot-starter-web:jar:[inherited],org.springframework.boot,spring-boot-starter,null,
[inherited]:spring-boot-starter-web:jar:[inherited],org.springframework.boot,spring-boot-starter-tomcat,null,
[inherited]:spring-boot-starter-web:jar:[inherited],com.fasterxml.jackson.core,jackson-databind,null,
[inherited]:spring-boot-starter-web:jar:[inherited],org.hibernate,hibernate-validator,null,
[inherited]:spring-boot-starter-web:jar:[inherited],org.springframework,spring-core,null,
[inherited]:spring-boot-starter-web:jar:[inherited],org.springframework,spring-web,null,
[inherited]:spring-boot-starter-web:jar:[inherited],org.springframework,spring-webmvc,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,org.apache.maven,maven-artifact,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,org.apache.maven,maven-artifact-manager,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,org.apache.maven,maven-repository-metadata,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,org.apache.maven,maven-core,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,org.apache.maven,maven-model,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,org.apache.maven,maven-plugin-api,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,org.apache.maven,maven-plugin-descriptor,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,org.apache.maven,maven-settings,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,org.apache.maven,maven-project,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,org.apache.maven.reporting,maven-reporting-api,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,org.apache.maven.reporting,maven-reporting-impl,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,org.apache.maven.shared,maven-common-artifact-filters,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,org.apache.maven.wagon,wagon-provider-api,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,org.apache.maven.wagon,wagon-file,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,org.apache.maven.doxia,doxia-sink-api,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,org.apache.maven.doxia,doxia-site-renderer,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,org.codehaus.plexus,plexus-utils,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,org.codehaus.plexus,plexus-container-default,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,org.codehaus.plexus,plexus-i18n,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,org.codehaus.woodstox,wstx-asl,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,stax,stax-api,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,commons-lang,commons-lang,null,
org.codehaus.mojo:versions-maven-plugin:maven-plugin:1.2,junit,junit,test,
org.antlr:antlr-runtime:jar:[inherited],org.antlr,stringtemplate,compile,
[inherited]:plexus-io:jar:1.0-alpha-1,org.codehaus.plexus,plexus-container-default,null,
joda-time:joda-time:jar:2.0,org.joda,joda-convert,compile,
joda-time:joda-time:jar:2.0,junit,junit,test,
[inherited]:maven-repository-metadata:jar:[inherited],org.codehaus.plexus,plexus-utils,null,
[inherited]:maven-settings:jar:[inherited],org.apache.maven,maven-model,null,
[inherited]:maven-settings:jar:[inherited],org.codehaus.plexus,plexus-interpolation,null,
[inherited]:maven-settings:jar:[inherited],org.codehaus.plexus,plexus-utils,null,
[inherited]:maven-settings:jar:[inherited],org.codehaus.plexus,plexus-container-default,null,
org.antlr:ST4:jar:4.0.4,junit,junit,test,
org.antlr:ST4:jar:4.0.4,org.antlr,antlr-runtime,compile,
[inherited]:resteasy-jaxrs:jar:[inherited],org.jboss.resteasy,jaxrs-api,null,
[inherited]:resteasy-jaxrs:jar:[inherited],org.jboss.resteasy,tjws,provided,
[inherited]:resteasy-jaxrs:jar:[inherited],org.jboss.spec.javax.servlet,jboss-servlet-api_3.1_spec,null,
[inherited]:resteasy-jaxrs:jar:[inherited],junit,junit,provided,
[inherited]:resteasy-jaxrs:jar:[inherited],log4j,log4j,provided,
[inherited]:resteasy-jaxrs:jar:[inherited],org.slf4j,slf4j-api,provided,
[inherited]:resteasy-jaxrs:jar:[inherited],javassist,javassist,test,
[inherited]:resteasy-jaxrs:jar:[inherited],org.jboss.spec.javax.annotation,jboss-annotations-api_1.1_spec,null,
[inherited]:resteasy-jaxrs:jar:[inherited],javax.activation,activation,null,
[inherited]:resteasy-jaxrs:jar:[inherited],org.apache.httpcomponents,httpclient,null,
[inherited]:resteasy-jaxrs:jar:[inherited],commons-io,commons-io,null,
[inherited]:resteasy-jaxrs:jar:[inherited],net.jcip,jcip-annotations,null,
[inherited]:resteasy-jaxrs:jar:[inherited],org.jboss.spec.javax.el,jboss-el-api_3.0_spec,test,
[inherited]:resteasy-jaxrs:jar:[inherited],org.glassfish,javax.el,test,
commons-pool:commons-pool:jar:1.5.6,junit,junit,test,
[inherited]:httpclient:jar:[inherited],org.apache.httpcomponents,httpcore,compile,
[inherited]:httpclient:jar:[inherited],commons-logging,commons-logging,compile,
[inherited]:httpclient:jar:[inherited],commons-codec,commons-codec,compile,
[inherited]:httpclient:jar:[inherited],junit,junit,test,
[inherited]:httpclient:jar:[inherited],org.mockito,mockito-core,test,
com.esotericsoftware.kryo:kryo:bundle:2.21,com.esotericsoftware.reflectasm,reflectasm,null,
com.esotericsoftware.kryo:kryo:bundle:2.21,com.esotericsoftware.minlog,minlog,null,
com.esotericsoftware.kryo:kryo:bundle:2.21,org.objenesis,objenesis,null,
com.esotericsoftware.kryo:kryo:bundle:2.21,junit,junit,test,
net.sf.jopt-simple:jopt-simple:jar:3.2,joda-time,joda-time,test,
net.sf.jopt-simple:jopt-simple:jar:3.2,org.apache.ant,ant,test,
net.sf.jopt-simple:jopt-simple:jar:3.2,junit,junit,test,
net.sf.jopt-simple:jopt-simple:jar:3.2,org.infinitest,continuous-testing-toolkit,test,
[inherited]:maven-repository-metadata:jar:[inherited],org.codehaus.plexus,plexus-utils,null,
com.typesafe.akka:akka-actor_2.11:jar:2.3.2,org.scala-lang,scala-library,null,
com.typesafe.akka:akka-actor_2.11:jar:2.3.2,com.typesafe,config,null,
[inherited]:jakarta.xml.bind-api:jar:[inherited],jakarta.activation,jakarta.activation-api,null,
[inherited]:api-all:jar:[inherited],xpp3,xpp3,compile,
[inherited]:api-all:jar:[inherited],dom4j,dom4j,compile,
[inherited]:api-all:jar:[inherited],xml-apis,xml-apis,compile,
[inherited]:api-all:jar:[inherited],commons-pool,commons-pool,compile,
[inherited]:api-all:jar:[inherited],org.apache.mina,mina-core,compile,
[inherited]:api-all:jar:[inherited],commons-lang,commons-lang,compile,
[inherited]:api-all:jar:[inherited],commons-collections,commons-collections,compile,
[inherited]:api-all:jar:[inherited],antlr,antlr,compile,
[inherited]:api-all:jar:[inherited],commons-io,commons-io,compile,
[inherited]:api-all:jar:[inherited],org.slf4j,slf4j-api,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,aopalliance,aopalliance,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,com.caucho,hessian,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,com.fasterxml.jackson.core,jackson-databind,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,com.fasterxml.jackson.dataformat,jackson-dataformat-xml,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,com.google.code.gson,gson,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,com.google.protobuf,protobuf-java,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,com.googlecode.protobuf-java-format,protobuf-java-format,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,com.rometools,rome,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,commons-fileupload,commons-fileupload,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,io.netty,netty-all,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,javax.el,javax.el-api,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,javax.faces,javax.faces-api,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,javax.mail,javax.mail-api,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,javax.portlet,portlet-api,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,javax.servlet.jsp,javax.servlet.jsp-api,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,log4j,log4j,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,org.apache.httpcomponents,httpasyncclient,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,org.apache.httpcomponents,httpclient,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,org.codehaus.groovy,groovy-all,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,org.eclipse.jetty,jetty-server,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,org.eclipse.jetty,jetty-servlet,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,org.springframework,spring-aop,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,org.springframework,spring-beans,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,org.springframework,spring-context,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,org.springframework,spring-core,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,org.springframework,spring-oxm,compile,
org.springframework:spring-web:jar:4.1.4.RELEASE,javax.servlet,javax.servlet-api,provided,
[inherited]:asm-tree:jar:[inherited],org.ow2.asm,asm,null,
org.springframework:spring-aop:jar:4.1.4.RELEASE,aopalliance,aopalliance,compile,
org.springframework:spring-aop:jar:4.1.4.RELEASE,com.jamonapi,jamon,compile,
org.springframework:spring-aop:jar:4.1.4.RELEASE,commons-pool,commons-pool,compile,
org.springframework:spring-aop:jar:4.1.4.RELEASE,org.aspectj,aspectjweaver,compile,
org.springframework:spring-aop:jar:4.1.4.RELEASE,org.springframework,spring-beans,compile,
org.springframework:spring-aop:jar:4.1.4.RELEASE,org.springframework,spring-core,compile,
com.google.code.java-allocation-instrumenter:java-allocation-instrumenter:jar:2.1,org.ow2.asm,asm,null,
com.google.code.java-allocation-instrumenter:java-allocation-instrumenter:jar:2.1,org.ow2.asm,asm-analysis,null,
com.google.code.java-allocation-instrumenter:java-allocation-instrumenter:jar:2.1,org.ow2.asm,asm-commons,null,
com.google.code.java-allocation-instrumenter:java-allocation-instrumenter:jar:2.1,org.ow2.asm,asm-tree,null,
com.google.code.java-allocation-instrumenter:java-allocation-instrumenter:jar:2.1,org.ow2.asm,asm-util,null,
com.google.code.java-allocation-instrumenter:java-allocation-instrumenter:jar:2.1,org.ow2.asm,asm-xml,null,
com.google.code.java-allocation-instrumenter:java-allocation-instrumenter:jar:2.1,com.google.guava,guava,null,
com.google.code.java-allocation-instrumenter:java-allocation-instrumenter:jar:2.1,junit,junit,test,
com.sun.xml.bind:jaxb-impl:jar:2.2.7,com.sun.xml.bind,jaxb-core,null,
com.sun.xml.bind:jaxb-impl:jar:2.2.7,com.sun.xml.fastinfoset,FastInfoset,null,
org.jboss.logging:jboss-logging:jar:3.1.0.GA,org.jboss.logmanager,jboss-logmanager,provided,
org.jboss.logging:jboss-logging:jar:3.1.0.GA,log4j,log4j,provided,
org.jboss.logging:jboss-logging:jar:3.1.0.GA,org.slf4j,slf4j-api,provided,
org.springframework:spring-beans:jar:3.0.6.RELEASE,javax.el,el-api,provided,
org.springframework:spring-beans:jar:3.0.6.RELEASE,javax.inject,javax.inject,provided,
org.springframework:spring-beans:jar:3.0.6.RELEASE,cglib,cglib-nodep,null,
org.springframework:spring-beans:jar:3.0.6.RELEASE,org.springframework,spring-core,compile,
org.springframework:spring-beans:jar:3.0.6.RELEASE,log4j,log4j,test,
org.springframework:spring-beans:jar:3.0.6.RELEASE,junit,junit,test,
org.springframework:spring-beans:jar:3.0.6.RELEASE,org.easymock,easymock,test,
org.apache.maven:maven-core:jar:2.0,org.apache.maven,maven-settings,null,
org.apache.maven:maven-core:jar:2.0,org.apache.maven.wagon,wagon-file,runtime,
org.apache.maven:maven-core:jar:2.0,org.apache.maven,maven-plugin-parameter-documenter,null,
org.apache.maven:maven-core:jar:2.0,org.apache.maven.wagon,wagon-http-lightweight,runtime,
org.apache.maven:maven-core:jar:2.0,org.apache.maven.reporting,maven-reporting-api,null,
org.apache.maven:maven-core:jar:2.0,org.apache.maven,maven-profile,null,
org.apache.maven:maven-core:jar:2.0,org.apache.maven,maven-model,null,
org.apache.maven:maven-core:jar:2.0,org.apache.maven,maven-artifact,null,
org.apache.maven:maven-core:jar:2.0,org.apache.maven.wagon,wagon-provider-api,null,
org.apache.maven:maven-core:jar:2.0,org.codehaus.plexus,plexus-container-default,null,
org.apache.maven:maven-core:jar:2.0,org.apache.maven,maven-repository-metadata,null,
org.apache.maven:maven-core:jar:2.0,org.apache.maven,maven-error-diagnostics,null,
org.apache.maven:maven-core:jar:2.0,org.apache.maven,maven-project,null,
org.apache.maven:maven-core:jar:2.0,org.apache.maven,maven-plugin-registry,null,
org.apache.maven:maven-core:jar:2.0,commons-cli,commons-cli,null,
org.apache.maven:maven-core:jar:2.0,org.apache.maven,maven-plugin-api,null,
org.apache.maven:maven-core:jar:2.0,org.apache.maven,maven-plugin-descriptor,null,
org.apache.maven:maven-core:jar:2.0,org.codehaus.plexus,plexus-interactivity-api,null,
org.apache.maven:maven-core:jar:2.0,org.apache.maven,maven-artifact-manager,null,
org.apache.maven:maven-core:jar:2.0,org.apache.maven,maven-monitor,null,
org.apache.maven:maven-core:jar:2.0,org.apache.maven.wagon,wagon-ssh,runtime,
org.apache.maven:maven-core:jar:2.0,org.codehaus.plexus,plexus-utils,null,
org.apache.maven:maven-artifact-manager:jar:2.0,org.apache.maven,maven-repository-metadata,null,
org.apache.maven:maven-artifact-manager:jar:2.0,org.apache.maven.wagon,wagon-file,test,
org.apache.maven:maven-artifact-manager:jar:2.0,org.codehaus.plexus,plexus-utils,null,
org.apache.maven:maven-artifact-manager:jar:2.0,org.apache.maven,maven-artifact,null,
org.apache.maven:maven-artifact-manager:jar:2.0,org.codehaus.plexus,plexus-container-default,null,
org.apache.maven:maven-artifact-manager:jar:2.0,org.apache.maven.wagon,wagon-provider-api,null,
org.slf4j:slf4j-simple:jar:[inherited],org.slf4j,slf4j-api,null,
commons-jelly:commons-jelly:jar:1.0,servletapi,servletapi,null,
commons-jelly:commons-jelly:jar:1.0,commons-cli,commons-cli,null,
commons-jelly:commons-jelly:jar:1.0,commons-lang,commons-lang,null,
commons-jelly:commons-jelly:jar:1.0,commons-discovery,commons-discovery,null,
commons-jelly:commons-jelly:jar:1.0,forehead,forehead,null,
commons-jelly:commons-jelly:jar:1.0,jstl,jstl,null,
commons-jelly:commons-jelly:jar:1.0,junit,junit,null,
commons-jelly:commons-jelly:jar:1.0,commons-jexl,commons-jexl,null,
commons-jelly:commons-jelly:jar:1.0,xml-apis,xml-apis,null,
commons-jelly:commons-jelly:jar:1.0,commons-beanutils,commons-beanutils,null,
